Region,Latitude,Longitude,Radius
Algeria_Tamanghasset,22.3097233,2.1418928,10
Algeria_Tamanghasset,22.3097233,2.3366516,10
Algeria_Tamanghasset,22.3097233,2.5314104,10
Algeria_Tamanghasset,22.3097233,2.7261692,10
Algeria_Tamanghasset,22.3097233,2.9209279,10
Algeria_Tamanghasset,22.3097233,3.1156867,10
Algeria_Tamanghasset,22.3097233,3.3104455,10
Algeria_Tamanghasset,22.3097233,3.5052043,10
Algeria_Tamanghasset,22.3097233,3.6999631,10
Algeria_Tamanghasset,22.3097233,3.8947219,10
Algeria_Tamanghasset,22.3097233,4.0894807,10
Algeria_Tamanghasset,22.3097233,4.2842395,10
Algeria_Tamanghasset,22.3097233,4.4789983,10
Algeria_Tamanghasset,22.3097233,4.673757,10
Algeria_Tamanghasset,22.3097233,4.8685158,10
Algeria_Tamanghasset,22.3097233,5.0632746,10
Algeria_Tamanghasset,22.3097233,5.2580334,10
Algeria_Tamanghasset,22.3097233,5.4527922,10
Algeria_Tamanghasset,22.3097233,5.647551,10
Algeria_Tamanghasset,22.3097233,5.8423098,10
Algeria_Tamanghasset,22.3097233,6.0370686,10
Algeria_Tamanghasset,22.3097233,6.2318274,10
Algeria_Tamanghasset,22.3097233,6.4265861,10
Algeria_Tamanghasset,22.3097233,6.6213449,10
Algeria_Tamanghasset,22.3097233,6.8161037,10
Algeria_Tamanghasset,22.3097233,7.0108625,10
Algeria_Tamanghasset,22.3097233,7.2056213,10
Algeria_Tamanghasset,22.3097233,7.4003801,10
Algeria_Tamanghasset,22.3097233,7.5951389,10
Algeria_Tamanghasset,22.3097233,7.7898977,10
Algeria_Tamanghasset,22.3097233,7.9846565,10
Algeria_Tamanghasset,22.3097233,8.1794152,10
Algeria_Tamanghasset,22.3097233,8.374174,10
Algeria_Tamanghasset,22.3097233,8.5689328,10
Algeria_Tamanghasset,22.3097233,8.7636916,10
Algeria_Tamanghasset,22.3097233,8.9584504,10
Algeria_Tamanghasset,22.3097233,9.1532092,10
Algeria_Tamanghasset,22.3097233,9.347968,10
Algeria_Tamanghasset,22.3097233,9.5427268,10
Algeria_Tamanghasset,22.3187323,9.7277476,9
Algeria_Tamanghasset,22.3637774,9.8738073,4
Algeria_Adrar,22.5349486,-0.9155109,5
Algeria_Adrar,22.4899035,-0.7692587,10
Algeria_Adrar,22.4899035,-0.5742473,10
Algeria_Adrar,22.4899035,-0.3792359,10
Algeria_Adrar,22.4899035,-0.1842245,10
Algeria_Adrar,22.4899035,0.0107869,10
Algeria_Adrar,22.4899035,0.2057983,10
Algeria_Adrar,22.4899035,0.4008097,10
Algeria_Adrar,22.4899035,0.5958211,10
Algeria_Adrar,22.4899035,0.7908324,10
Algeria_Adrar,22.4899035,0.9858438,10
Algeria_Adrar,22.4899035,1.1808552,10
Algeria_Tamanghasset,22.4899035,1.3758666,10
Algeria_Tamanghasset,22.4899035,1.570878,10
Algeria_Tamanghasset,22.4899035,1.7658894,10
Algeria_Tamanghasset,22.4899035,1.9609008,10
Algeria_Tamanghasset,22.4899035,2.1559122,10
Algeria_Tamanghasset,22.4899035,2.3509236,10
Algeria_Tamanghasset,22.4899035,2.545935,10
Algeria_Tamanghasset,22.4899035,2.7409463,10
Algeria_Tamanghasset,22.4899035,2.9359577,10
Algeria_Tamanghasset,22.4899035,3.1309691,10
Algeria_Tamanghasset,22.4899035,3.3259805,10
Algeria_Tamanghasset,22.4899035,3.5209919,10
Algeria_Tamanghasset,22.4899035,3.7160033,10
Algeria_Tamanghasset,22.4899035,3.9110147,10
Algeria_Tamanghasset,22.4899035,4.1060261,10
Algeria_Tamanghasset,22.4899035,4.3010375,10
Algeria_Tamanghasset,22.4899035,4.4960489,10
Algeria_Tamanghasset,22.4899035,4.6910603,10
Algeria_Tamanghasset,22.4899035,4.8860716,10
Algeria_Tamanghasset,22.4899035,5.081083,10
Algeria_Tamanghasset,22.4899035,5.2760944,10
Algeria_Tamanghasset,22.4899035,5.4711058,10
Algeria_Tamanghasset,22.4899035,5.6661172,10
Algeria_Tamanghasset,22.4899035,5.8611286,10
Algeria_Tamanghasset,22.4899035,6.05614,10
Algeria_Tamanghasset,22.4899035,6.2511514,10
Algeria_Tamanghasset,22.4899035,6.4461628,10
Algeria_Tamanghasset,22.4899035,6.6411742,10
Algeria_Tamanghasset,22.4899035,6.8361855,10
Algeria_Tamanghasset,22.4899035,7.0311969,10
Algeria_Tamanghasset,22.4899035,7.2262083,10
Algeria_Tamanghasset,22.4899035,7.4212197,10
Algeria_Tamanghasset,22.4899035,7.6162311,10
Algeria_Tamanghasset,22.4899035,7.8112425,10
Algeria_Tamanghasset,22.4899035,8.0062539,10
Algeria_Tamanghasset,22.4899035,8.2012653,10
Algeria_Tamanghasset,22.4899035,8.3962767,10
Algeria_Tamanghasset,22.4899035,8.5912881,10
Algeria_Tamanghasset,22.4899035,8.7862995,10
Algeria_Tamanghasset,22.4899035,8.9813108,10
Algeria_Tamanghasset,22.4899035,9.1763222,10
Algeria_Tamanghasset,22.4899035,9.3713336,10
Algeria_Tamanghasset,22.4899035,9.566345,10
Algeria_Tamanghasset,22.4899035,9.7613564,10
Algeria_Tamanghasset,22.4899035,9.9563678,10
Algeria_Tamanghasset,22.5349486,10.1513792,5
Algeria_Adrar,22.6971107,-1.1201647,7
Algeria_Adrar,22.6700837,-0.95419,10
Algeria_Adrar,22.6700837,-0.7589234,10
Algeria_Adrar,22.6700837,-0.5636569,10
Algeria_Adrar,22.6700837,-0.3683903,10
Algeria_Adrar,22.6700837,-0.1731237,10
Algeria_Adrar,22.6700837,0.0221429,10
Algeria_Adrar,22.6700837,0.2174095,10
Algeria_Adrar,22.6700837,0.4126761,10
Algeria_Adrar,22.6700837,0.6079426,10
Algeria_Adrar,22.6700837,0.8032092,10
Algeria_Adrar,22.6700837,0.9984758,10
Algeria_Adrar,22.6700837,1.1937424,10
Algeria_Tamanghasset,22.6700837,1.389009,10
Algeria_Tamanghasset,22.6700837,1.5842755,10
Algeria_Tamanghasset,22.6700837,1.7795421,10
Algeria_Tamanghasset,22.6700837,1.9748087,10
Algeria_Tamanghasset,22.6700837,2.1700753,10
Algeria_Tamanghasset,22.6700837,2.3653419,10
Algeria_Tamanghasset,22.6700837,2.5606085,10
Algeria_Tamanghasset,22.6700837,2.755875,10
Algeria_Tamanghasset,22.6700837,2.9511416,10
Algeria_Tamanghasset,22.6700837,3.1464082,10
Algeria_Tamanghasset,22.6700837,3.3416748,10
Algeria_Tamanghasset,22.6700837,3.5369414,10
Algeria_Tamanghasset,22.6700837,3.7322079,10
Algeria_Tamanghasset,22.6700837,3.9274745,10
Algeria_Tamanghasset,22.6700837,4.1227411,10
Algeria_Tamanghasset,22.6700837,4.3180077,10
Algeria_Tamanghasset,22.6700837,4.5132743,10
Algeria_Tamanghasset,22.6700837,4.7085408,10
Algeria_Tamanghasset,22.6700837,4.9038074,10
Algeria_Tamanghasset,22.6700837,5.099074,10
Algeria_Tamanghasset,22.6700837,5.2943406,10
Algeria_Tamanghasset,22.6700837,5.4896072,10
Algeria_Tamanghasset,22.6700837,5.6848738,10
Algeria_Tamanghasset,22.6700837,5.8801403,10
Algeria_Tamanghasset,22.6700837,6.0754069,10
Algeria_Tamanghasset,22.6700837,6.2706735,10
Algeria_Tamanghasset,22.6700837,6.4659401,10
Algeria_Tamanghasset,22.6700837,6.6612067,10
Algeria_Tamanghasset,22.6700837,6.8564732,10
Algeria_Tamanghasset,22.6700837,7.0517398,10
Algeria_Tamanghasset,22.6700837,7.2470064,10
Algeria_Tamanghasset,22.6700837,7.442273,10
Algeria_Tamanghasset,22.6700837,7.6375396,10
Algeria_Tamanghasset,22.6700837,7.8328062,10
Algeria_Tamanghasset,22.6700837,8.0280727,10
Algeria_Tamanghasset,22.6700837,8.2233393,10
Algeria_Tamanghasset,22.6700837,8.4186059,10
Algeria_Tamanghasset,22.6700837,8.6138725,10
Algeria_Tamanghasset,22.6700837,8.8091391,10
Algeria_Tamanghasset,22.6700837,9.0044056,10
Algeria_Tamanghasset,22.6700837,9.1996722,10
Algeria_Tamanghasset,22.6700837,9.3949388,10
Algeria_Tamanghasset,22.6700837,9.5902054,10
Algeria_Tamanghasset,22.6700837,9.785472,10
Algeria_Tamanghasset,22.6700837,9.9807386,10
Algeria_Tamanghasset,22.6700837,10.1760051,10
Algeria_Tamanghasset,22.6881017,10.3517444,8
Algeria_Tamanghasset,22.7241377,10.5079487,4
Algeria_Adrar,22.9043179,-1.4719132,4
Algeria_Adrar,22.8592729,-1.3252796,9
Algeria_Adrar,22.8502639,-1.1395315,10
Algeria_Adrar,22.8502639,-0.9440071,10
Algeria_Adrar,22.8502639,-0.7484827,10
Algeria_Adrar,22.8502639,-0.5529583,10
Algeria_Adrar,22.8502639,-0.3574339,10
Algeria_Adrar,22.8502639,-0.1619096,10
Algeria_Adrar,22.8502639,0.0336148,10
Algeria_Adrar,22.8502639,0.2291392,10
Algeria_Adrar,22.8502639,0.4246636,10
Algeria_Adrar,22.8502639,0.6201879,10
Algeria_Adrar,22.8502639,0.8157123,10
Algeria_Adrar,22.8502639,1.0112367,10
Algeria_Adrar,22.8502639,1.2067611,10
Algeria_Tamanghasset,22.8502639,1.4022855,10
Algeria_Tamanghasset,22.8502639,1.5978098,10
Algeria_Tamanghasset,22.8502639,1.7933342,10
Algeria_Tamanghasset,22.8502639,1.9888586,10
Algeria_Tamanghasset,22.8502639,2.184383,10
Algeria_Tamanghasset,22.8502639,2.3799073,10
Algeria_Tamanghasset,22.8502639,2.5754317,10
Algeria_Tamanghasset,22.8502639,2.7709561,10
Algeria_Tamanghasset,22.8502639,2.9664805,10
Algeria_Tamanghasset,22.8502639,3.1620049,10
Algeria_Tamanghasset,22.8502639,3.3575292,10
Algeria_Tamanghasset,22.8502639,3.5530536,10
Algeria_Tamanghasset,22.8502639,3.748578,10
Algeria_Tamanghasset,22.8502639,3.9441024,10
Algeria_Tamanghasset,22.8502639,4.1396267,10
Algeria_Tamanghasset,22.8502639,4.3351511,10
Algeria_Tamanghasset,22.8502639,4.5306755,10
Algeria_Tamanghasset,22.8502639,4.7261999,10
Algeria_Tamanghasset,22.8502639,4.9217243,10
Algeria_Tamanghasset,22.8502639,5.1172486,10
Algeria_Tamanghasset,22.8502639,5.312773,10
Algeria_Tamanghasset,22.8502639,5.5082974,10
Algeria_Tamanghasset,22.8502639,5.7038218,10
Algeria_Tamanghasset,22.8502639,5.8993462,10
Algeria_Tamanghasset,22.8502639,6.0948705,10
Algeria_Tamanghasset,22.8502639,6.2903949,10
Algeria_Tamanghasset,22.8502639,6.4859193,10
Algeria_Tamanghasset,22.8502639,6.6814437,10
Algeria_Tamanghasset,22.8502639,6.876968,10
Algeria_Tamanghasset,22.8502639,7.0724924,10
Algeria_Tamanghasset,22.8502639,7.2680168,10
Algeria_Tamanghasset,22.8502639,7.4635412,10
Algeria_Tamanghasset,22.8502639,7.6590656,10
Algeria_Tamanghasset,22.8502639,7.8545899,10
Algeria_Tamanghasset,22.8502639,8.0501143,10
Algeria_Tamanghasset,22.8502639,8.2456387,10
Algeria_Tamanghasset,22.8502639,8.4411631,10
Algeria_Tamanghasset,22.8502639,8.6366874,10
Algeria_Tamanghasset,22.8502639,8.8322118,10
Algeria_Tamanghasset,22.8502639,9.0277362,10
Algeria_Tamanghasset,22.8502639,9.2232606,10
Algeria_Tamanghasset,22.8502639,9.418785,10
Algeria_Tamanghasset,22.8502639,9.6143093,10
Algeria_Tamanghasset,22.8502639,9.8098337,10
Algeria_Tamanghasset,22.8502639,10.0053581,10
Algeria_Tamanghasset,22.8502639,10.2008825,10
Algeria_Tamanghasset,22.8502639,10.3964068,10
Algeria_Tamanghasset,22.8502639,10.5919312,10
Algeria_Tamanghasset,22.8953089,10.7874556,5
Algeria_Adrar,23.0754891,-1.7168598,5
Algeria_Adrar,23.0304441,-1.521075,10
Algeria_Adrar,23.0304441,-1.3252902,10
Algeria_Adrar,23.0304441,-1.1295054,10
Algeria_Adrar,23.0304441,-0.9337206,10
Algeria_Adrar,23.0304441,-0.7379358,10
Algeria_Adrar,23.0304441,-0.542151,10
Algeria_Adrar,23.0304441,-0.3463662,10
Algeria_Adrar,23.0304441,-0.1505814,10
Algeria_Adrar,23.0304441,0.0452033,10
Algeria_Adrar,23.0304441,0.2409881,10
Algeria_Adrar,23.0304441,0.4367729,10
Algeria_Adrar,23.0304441,0.6325577,10
Algeria_Adrar,23.0304441,0.8283425,10
Algeria_Adrar,23.0304441,1.0241273,10
Algeria_Adrar,23.0304441,1.2199121,10
Algeria_Tamanghasset,23.0304441,1.4156969,10
Algeria_Tamanghasset,23.0304441,1.6114817,10
Algeria_Tamanghasset,23.0304441,1.8072665,10
Algeria_Tamanghasset,23.0304441,2.0030513,10
Algeria_Tamanghasset,23.0304441,2.1988361,10
Algeria_Tamanghasset,23.0304441,2.3946209,10
Algeria_Tamanghasset,23.0304441,2.5904057,10
Algeria_Tamanghasset,23.0304441,2.7861905,10
Algeria_Tamanghasset,23.0304441,2.9819753,10
Algeria_Tamanghasset,23.0304441,3.1777601,10
Algeria_Tamanghasset,23.0304441,3.3735449,10
Algeria_Tamanghasset,23.0304441,3.5693296,10
Algeria_Tamanghasset,23.0304441,3.7651144,10
Algeria_Tamanghasset,23.0304441,3.9608992,10
Algeria_Tamanghasset,23.0304441,4.156684,10
Algeria_Tamanghasset,23.0304441,4.3524688,10
Algeria_Tamanghasset,23.0304441,4.5482536,10
Algeria_Tamanghasset,23.0304441,4.7440384,10
Algeria_Tamanghasset,23.0304441,4.9398232,10
Algeria_Tamanghasset,23.0304441,5.135608,10
Algeria_Tamanghasset,23.0304441,5.3313928,10
Algeria_Tamanghasset,23.0304441,5.5271776,10
Algeria_Tamanghasset,23.0304441,5.7229624,10
Algeria_Tamanghasset,23.0304441,5.9187472,10
Algeria_Tamanghasset,23.0304441,6.114532,10
Algeria_Tamanghasset,23.0304441,6.3103168,10
Algeria_Tamanghasset,23.0304441,6.5061016,10
Algeria_Tamanghasset,23.0304441,6.7018864,10
Algeria_Tamanghasset,23.0304441,6.8976711,10
Algeria_Tamanghasset,23.0304441,7.0934559,10
Algeria_Tamanghasset,23.0304441,7.2892407,10
Algeria_Tamanghasset,23.0304441,7.4850255,10
Algeria_Tamanghasset,23.0304441,7.6808103,10
Algeria_Tamanghasset,23.0304441,7.8765951,10
Algeria_Tamanghasset,23.0304441,8.0723799,10
Algeria_Tamanghasset,23.0304441,8.2681647,10
Algeria_Tamanghasset,23.0304441,8.4639495,10
Algeria_Tamanghasset,23.0304441,8.6597343,10
Algeria_Tamanghasset,23.0304441,8.8555191,10
Algeria_Tamanghasset,23.0304441,9.0513039,10
Algeria_Tamanghasset,23.0304441,9.2470887,10
Algeria_Tamanghasset,23.0304441,9.4428735,10
Algeria_Tamanghasset,23.0304441,9.6386583,10
Algeria_Tamanghasset,23.0304441,9.8344431,10
Algeria_Tamanghasset,23.0304441,10.0302279,10
Algeria_Tamanghasset,23.0304441,10.2260127,10
Algeria_Tamanghasset,23.0304441,10.4217974,10
Algeria_Tamanghasset,23.0304441,10.6175822,10
Algeria_Tamanghasset,23.0304441,10.813367,10
Algeria_Tamanghasset,23.0484621,10.9895727,8
Algeria_Adrar,23.2646783,-2.0407929,4
Algeria_Adrar,23.2196332,-1.8937669,9
Algeria_Adrar,23.2106242,-1.7075214,10
Algeria_Adrar,23.2106242,-1.5114736,10
Algeria_Adrar,23.2106242,-1.3154257,10
Algeria_Adrar,23.2106242,-1.1193779,10
Algeria_Adrar,23.2106242,-0.9233301,10
Algeria_Adrar,23.2106242,-0.7272822,10
Algeria_Adrar,23.2106242,-0.5312344,10
Algeria_Adrar,23.2106242,-0.3351865,10
Algeria_Adrar,23.2106242,-0.1391387,10
Algeria_Adrar,23.2106242,0.0569092,10
Algeria_Adrar,23.2106242,0.252957,10
Algeria_Adrar,23.2106242,0.4490049,10
Algeria_Adrar,23.2106242,0.6450527,10
Algeria_Adrar,23.2106242,0.8411006,10
Algeria_Adrar,23.2106242,1.0371484,10
Algeria_Adrar,23.2106242,1.2331963,10
Algeria_Tamanghasset,23.2106242,1.4292441,10
Algeria_Tamanghasset,23.2106242,1.625292,10
Algeria_Tamanghasset,23.2106242,1.8213398,10
Algeria_Tamanghasset,23.2106242,2.0173876,10
Algeria_Tamanghasset,23.2106242,2.2134355,10
Algeria_Tamanghasset,23.2106242,2.4094833,10
Algeria_Tamanghasset,23.2106242,2.6055312,10
Algeria_Tamanghasset,23.2106242,2.801579,10
Algeria_Tamanghasset,23.2106242,2.9976269,10
Algeria_Tamanghasset,23.2106242,3.1936747,10
Algeria_Tamanghasset,23.2106242,3.3897226,10
Algeria_Tamanghasset,23.2106242,3.5857704,10
Algeria_Tamanghasset,23.2106242,3.7818183,10
Algeria_Tamanghasset,23.2106242,3.9778661,10
Algeria_Tamanghasset,23.2106242,4.173914,10
Algeria_Tamanghasset,23.2106242,4.3699618,10
Algeria_Tamanghasset,23.2106242,4.5660097,10
Algeria_Tamanghasset,23.2106242,4.7620575,10
Algeria_Tamanghasset,23.2106242,4.9581053,10
Algeria_Tamanghasset,23.2106242,5.1541532,10
Algeria_Tamanghasset,23.2106242,5.350201,10
Algeria_Tamanghasset,23.2106242,5.5462489,10
Algeria_Tamanghasset,23.2106242,5.7422967,10
Algeria_Tamanghasset,23.2106242,5.9383446,10
Algeria_Tamanghasset,23.2106242,6.1343924,10
Algeria_Tamanghasset,23.2106242,6.3304403,10
Algeria_Tamanghasset,23.2106242,6.5264881,10
Algeria_Tamanghasset,23.2106242,6.722536,10
Algeria_Tamanghasset,23.2106242,6.9185838,10
Algeria_Tamanghasset,23.2106242,7.1146317,10
Algeria_Tamanghasset,23.2106242,7.3106795,10
Algeria_Tamanghasset,23.2106242,7.5067274,10
Algeria_Tamanghasset,23.2106242,7.7027752,10
Algeria_Tamanghasset,23.2106242,7.8988231,10
Algeria_Tamanghasset,23.2106242,8.0948709,10
Algeria_Tamanghasset,23.2106242,8.2909187,10
Algeria_Tamanghasset,23.2106242,8.4869666,10
Algeria_Tamanghasset,23.2106242,8.6830144,10
Algeria_Tamanghasset,23.2106242,8.8790623,10
Algeria_Tamanghasset,23.2106242,9.0751101,10
Algeria_Tamanghasset,23.2106242,9.271158,10
Algeria_Tamanghasset,23.2106242,9.4672058,10
Algeria_Tamanghasset,23.2106242,9.6632537,10
Algeria_Tamanghasset,23.2106242,9.8593015,10
Algeria_Tamanghasset,23.2106242,10.0553494,10
Algeria_Tamanghasset,23.2106242,10.2513972,10
Algeria_Tamanghasset,23.2106242,10.4474451,10
Algeria_Tamanghasset,23.2106242,10.6434929,10
Algeria_Tamanghasset,23.2106242,10.8395408,10
Algeria_Tamanghasset,23.2106242,11.0355886,10
Algeria_Tamanghasset,23.2106242,11.2316364,10
Algeria_Tamanghasset,23.2466603,11.3884708,6
Algeria_Adrar,23.4268405,-2.2477629,6
Algeria_Adrar,23.3908044,-2.090716,10
Algeria_Adrar,23.3908044,-1.8944025,10
Algeria_Adrar,23.3908044,-1.6980889,10
Algeria_Adrar,23.3908044,-1.5017754,10
Algeria_Adrar,23.3908044,-1.3054618,10
Algeria_Adrar,23.3908044,-1.1091483,10
Algeria_Adrar,23.3908044,-0.9128347,10
Algeria_Adrar,23.3908044,-0.7165212,10
Algeria_Adrar,23.3908044,-0.5202076,10
Algeria_Adrar,23.3908044,-0.3238941,10
Algeria_Adrar,23.3908044,-0.1275805,10
Algeria_Adrar,23.3908044,0.068733,10
Algeria_Adrar,23.3908044,0.2650466,10
Algeria_Adrar,23.3908044,0.4613601,10
Algeria_Adrar,23.3908044,0.6576737,10
Algeria_Adrar,23.3908044,0.8539872,10
Algeria_Adrar,23.3908044,1.0503008,10
Algeria_Adrar,23.3908044,1.2466143,10
Algeria_Tamanghasset,23.3908044,1.4429279,10
Algeria_Tamanghasset,23.3908044,1.6392414,10
Algeria_Tamanghasset,23.3908044,1.835555,10
Algeria_Tamanghasset,23.3908044,2.0318685,10
Algeria_Tamanghasset,23.3908044,2.2281821,10
Algeria_Tamanghasset,23.3908044,2.4244956,10
Algeria_Tamanghasset,23.3908044,2.6208092,10
Algeria_Tamanghasset,23.3908044,2.8171227,10
Algeria_Tamanghasset,23.3908044,3.0134363,10
Algeria_Tamanghasset,23.3908044,3.2097498,10
Algeria_Tamanghasset,23.3908044,3.4060634,10
Algeria_Tamanghasset,23.3908044,3.6023769,10
Algeria_Tamanghasset,23.3908044,3.7986905,10
Algeria_Tamanghasset,23.3908044,3.995004,10
Algeria_Tamanghasset,23.3908044,4.1913176,10
Algeria_Tamanghasset,23.3908044,4.3876311,10
Algeria_Tamanghasset,23.3908044,4.5839447,10
Algeria_Tamanghasset,23.3908044,4.7802582,10
Algeria_Tamanghasset,23.3908044,4.9765718,10
Algeria_Tamanghasset,23.3908044,5.1728853,10
Algeria_Tamanghasset,23.3908044,5.3691989,10
Algeria_Tamanghasset,23.3908044,5.5655125,10
Algeria_Tamanghasset,23.3908044,5.761826,10
Algeria_Tamanghasset,23.3908044,5.9581396,10
Algeria_Tamanghasset,23.3908044,6.1544531,10
Algeria_Tamanghasset,23.3908044,6.3507667,10
Algeria_Tamanghasset,23.3908044,6.5470802,10
Algeria_Tamanghasset,23.3908044,6.7433938,10
Algeria_Tamanghasset,23.3908044,6.9397073,10
Algeria_Tamanghasset,23.3908044,7.1360209,10
Algeria_Tamanghasset,23.3908044,7.3323344,10
Algeria_Tamanghasset,23.3908044,7.528648,10
Algeria_Tamanghasset,23.3908044,7.7249615,10
Algeria_Tamanghasset,23.3908044,7.9212751,10
Algeria_Tamanghasset,23.3908044,8.1175886,10
Algeria_Tamanghasset,23.3908044,8.3139022,10
Algeria_Tamanghasset,23.3908044,8.5102157,10
Algeria_Tamanghasset,23.3908044,8.7065293,10
Algeria_Tamanghasset,23.3908044,8.9028428,10
Algeria_Tamanghasset,23.3908044,9.0991564,10
Algeria_Tamanghasset,23.3908044,9.2954699,10
Algeria_Tamanghasset,23.3908044,9.4917835,10
Algeria_Tamanghasset,23.3908044,9.688097,10
Algeria_Tamanghasset,23.3908044,9.8844106,10
Algeria_Tamanghasset,23.3908044,10.0807241,10
Algeria_Tamanghasset,23.3908044,10.2770377,10
Algeria_Tamanghasset,23.3908044,10.4733512,10
Algeria_Tamanghasset,23.3908044,10.6696648,10
Algeria_Tamanghasset,23.3908044,10.8659783,10
Algeria_Tamanghasset,23.3908044,11.0622919,10
Algeria_Tamanghasset,23.3908044,11.2586054,10
Algeria_Tamanghasset,23.3908044,11.454919,10
Algeria_Tamanghasset,23.4088224,11.6316005,8
Algeria_Adrar,23.5890026,-2.4552306,8
Algeria_Adrar,23.5709846,-2.2783075,10
Algeria_Adrar,23.5709846,-2.0817256,10
Algeria_Adrar,23.5709846,-1.8851436,10
Algeria_Adrar,23.5709846,-1.6885617,10
Algeria_Adrar,23.5709846,-1.4919798,10
Algeria_Adrar,23.5709846,-1.2953979,10
Algeria_Adrar,23.5709846,-1.098816,10
Algeria_Adrar,23.5709846,-0.902234,10
Algeria_Adrar,23.5709846,-0.7056521,10
Algeria_Adrar,23.5709846,-0.5090702,10
Algeria_Adrar,23.5709846,-0.3124883,10
Algeria_Adrar,23.5709846,-0.1159063,10
Algeria_Adrar,23.5709846,0.0806756,10
Algeria_Adrar,23.5709846,0.2772575,10
Algeria_Adrar,23.5709846,0.4738394,10
Algeria_Adrar,23.5709846,0.6704214,10
Algeria_Adrar,23.5709846,0.8670033,10
Algeria_Adrar,23.5709846,1.0635852,10
Algeria_Adrar,23.5709846,1.2601671,10
Algeria_Tamanghasset,23.5709846,1.456749,10
Algeria_Tamanghasset,23.5709846,1.653331,10
Algeria_Tamanghasset,23.5709846,1.8499129,10
Algeria_Tamanghasset,23.5709846,2.0464948,10
Algeria_Tamanghasset,23.5709846,2.2430767,10
Algeria_Tamanghasset,23.5709846,2.4396587,10
Algeria_Tamanghasset,23.5709846,2.6362406,10
Algeria_Tamanghasset,23.5709846,2.8328225,10
Algeria_Tamanghasset,23.5709846,3.0294044,10
Algeria_Tamanghasset,23.5709846,3.2259864,10
Algeria_Tamanghasset,23.5709846,3.4225683,10
Algeria_Tamanghasset,23.5709846,3.6191502,10
Algeria_Tamanghasset,23.5709846,3.8157321,10
Algeria_Tamanghasset,23.5709846,4.012314,10
Algeria_Tamanghasset,23.5709846,4.208896,10
Algeria_Tamanghasset,23.5709846,4.4054779,10
Algeria_Tamanghasset,23.5709846,4.6020598,10
Algeria_Tamanghasset,23.5709846,4.7986417,10
Algeria_Tamanghasset,23.5709846,4.9952237,10
Algeria_Tamanghasset,23.5709846,5.1918056,10
Algeria_Tamanghasset,23.5709846,5.3883875,10
Algeria_Tamanghasset,23.5709846,5.5849694,10
Algeria_Tamanghasset,23.5709846,5.7815514,10
Algeria_Tamanghasset,23.5709846,5.9781333,10
Algeria_Tamanghasset,23.5709846,6.1747152,10
Algeria_Tamanghasset,23.5709846,6.3712971,10
Algeria_Tamanghasset,23.5709846,6.5678791,10
Algeria_Tamanghasset,23.5709846,6.764461,10
Algeria_Tamanghasset,23.5709846,6.9610429,10
Algeria_Tamanghasset,23.5709846,7.1576248,10
Algeria_Tamanghasset,23.5709846,7.3542067,10
Algeria_Tamanghasset,23.5709846,7.5507887,10
Algeria_Tamanghasset,23.5709846,7.7473706,10
Algeria_Tamanghasset,23.5709846,7.9439525,10
Algeria_Tamanghasset,23.5709846,8.1405344,10
Algeria_Tamanghasset,23.5709846,8.3371164,10
Algeria_Tamanghasset,23.5709846,8.5336983,10
Algeria_Tamanghasset,23.5709846,8.7302802,10
Algeria_Tamanghasset,23.5709846,8.9268621,10
Algeria_Tamanghasset,23.5709846,9.1234441,10
Algeria_Tamanghasset,23.5709846,9.320026,10
Algeria_Tamanghasset,23.5709846,9.5166079,10
Algeria_Tamanghasset,23.5709846,9.7131898,10
Algeria_Tamanghasset,23.5709846,9.9097717,10
Algeria_Tamanghasset,23.5709846,10.1063537,10
Algeria_Tamanghasset,23.5709846,10.3029356,10
Algeria_Tamanghasset,23.5709846,10.4995175,10
Algeria_Tamanghasset,23.5709846,10.6960994,10
Algeria_Tamanghasset,23.5709846,10.8926814,10
Algeria_Tamanghasset,23.5709846,11.0892633,10
Algeria_Tamanghasset,23.5709846,11.2858452,10
Algeria_Tamanghasset,23.5709846,11.4824271,10
Algeria_Tamanghasset,23.5709846,11.6790091,10
Algeria_Tamanghasset,23.5709846,11.8559328,8
Algeria_Adrar,23.7962098,-2.810837,5
